Trade Type,Symbol,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (T),Cumulative Profit/Loss (T),FlatToFlat Profit/Loss (T),FlatToFlat Max Open Profit (T),FlatToFlat Max Open Loss (T),Max Open Profit (T),Max Open Loss (T),Entry Efficiency,Exit Efficiency,Total Efficiency,Commission (C),High Price While Open,Low Price While Open,Note,Open Position Quantity,Close Position Quantity,Duration,Account,Highest Cumulative P/L (T),Lowest Cumulative P/L (T),Maximum Runup (T),Maximum Drawdown (T)
Short,[Sim]F.US.MESU26,2018-11-29 10:19:56.012,2018-11-29 10:20:56.018,3483.75000000,3483.50000000,1.00000000,1.00000000,1.00000000,1.00,-1124.00,1.00,4.00,-3.00,4.00,-3.00,100.00,57.14,14.29,0.00,3484.50000000,3482.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.006,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:26:56.006,2018-11-29 10:31:19.000,3489.25000000,3489.25000000,1.00000000,1.00000000,1.00000000,0.00,-1124.00,0.00,13.00,-2.00,13.00,-2.00,100.00,13.33,0.00,0.00,3492.50000000,3488.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:22.994,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:32:56.012,2018-11-29 10:34:46.049,3490.75000000,3490.75000000,1.00000000,1.00000000,1.00000000,0.00,-1124.00,0.00,10.00,-3.00,10.00,-3.00,100.00,23.08,0.00,0.00,3493.25000000,3490.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:50.037,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:37:56.012,2018-11-29 10:39:20.012,3492.25000000,3492.25000000,1.00000000,1.00000000,1.00000000,0.00,-1124.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3493.00000000,3492.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:24.000,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:45:56.012,2018-11-29 10:46:56.004,3493.50000000,3491.75000000,1.00000000,1.00000000,1.00000000,-7.00,-1131.00,-7.00,1.00,-7.00,1.00,-7.00,100.00,0.00,-87.50,0.00,3493.75000000,3491.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.992,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:53:54.009,2018-11-29 10:56:34.158,3493.50000000,3494.25000000,1.00000000,1.00000000,1.00000000,3.00,-1128.00,3.00,14.00,-1.00,14.00,-1.00,100.00,26.67,20.00,0.00,3497.00000000,3493.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:40.149,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 10:58:56.007,2018-11-29 11:00:04.000,3495.50000000,3495.50000000,1.00000000,1.00000000,1.00000000,0.00,-1128.00,0.00,5.00,-1.00,5.00,-1.00,100.00,16.67,0.00,0.00,3496.75000000,3495.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:07.993,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 11:12:56.012,2018-11-29 11:16:56.003,3493.00000000,3492.75000000,1.00000000,1.00000000,1.00000000,-1.00,-1129.00,-1.00,2.00,-6.00,2.00,-6.00,100.00,62.50,-12.50,0.00,3493.50000000,3491.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:59.991,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 11:17:55.005,2018-11-29 11:19:17.060,3494.00000000,3494.00000000,1.00000000,1.00000000,1.00000000,0.00,-1129.00,0.00,7.00,0.00,7.00,0.00,100.00,0.00,0.00,0.00,3495.75000000,3494.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:22.055,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-29 11:20:56.000,2018-11-29 13:59:03.012,3493.50000000,3511.50000000,1.00000000,1.00000000,1.00000000,72.00,-1057.00,72.00,72.00,0.00,72.00,0.00,100.00,100.00,100.00,0.00,3511.50000000,3493.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,02:38:07.012,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-30 09:26:56.012,2018-11-30 09:27:56.002,3500.00000000,3499.25000000,1.00000000,1.00000000,1.00000000,-3.00,-1060.00,-3.00,3.00,-3.00,3.00,-3.00,100.00,0.00,-50.00,0.00,3500.75000000,3499.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.990,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-30 09:30:56.012,2018-11-30 10:00:50.003,3500.75000000,3500.75000000,1.00000000,1.00000000,1.00000000,0.00,-1060.00,0.00,23.00,0.00,23.00,0.00,100.00,0.00,0.00,0.00,3506.50000000,3500.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:29:53.991,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-30 11:02:56.006,2018-11-30 11:08:56.004,3501.75000000,3501.75000000,1.00000000,1.00000000,1.00000000,0.00,-1060.00,0.00,2.00,-6.00,2.00,-6.00,100.00,75.00,0.00,0.00,3502.25000000,3500.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:05:59.998,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-30 11:09:56.012,2018-11-30 12:01:43.058,3502.50000000,3496.50000000,1.00000000,1.00000000,1.00000000,-24.00,-1084.00,-24.00,0.00,-24.00,0.00,-24.00,100.00,0.00,-100.00,0.00,3502.50000000,3496.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:51:47.046,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-11-30 12:34:56.012,2018-11-30 14:31:56.012,3502.75000000,3516.00000000,1.00000000,1.00000000,1.00000000,53.00,-1031.00,53.00,60.00,-1.00,60.00,-1.00,100.00,88.52,86.89,0.00,3517.75000000,3502.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,01:57:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 08:33:56.012,2018-12-03 08:35:56.036,3556.25000000,3556.25000000,1.00000000,1.00000000,1.00000000,0.00,-1031.00,0.00,3.00,-9.00,3.00,-9.00,100.00,75.00,0.00,0.00,3558.50000000,3555.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.024,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 08:36:56.010,2018-12-03 08:37:56.012,3555.50000000,3556.00000000,1.00000000,1.00000000,1.00000000,-2.00,-1033.00,-2.00,2.00,-6.00,2.00,-6.00,100.00,50.00,-25.00,0.00,3557.00000000,3555.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.002,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 08:39:56.012,2018-12-03 08:42:00.111,3554.75000000,3554.75000000,1.00000000,1.00000000,1.00000000,0.00,-1033.00,0.00,5.00,-4.00,5.00,-4.00,100.00,44.44,0.00,0.00,3555.75000000,3553.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:04.099,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 09:05:56.012,2018-12-03 09:08:08.000,3547.25000000,3547.25000000,1.00000000,1.00000000,1.00000000,0.00,-1033.00,0.00,7.00,-2.00,7.00,-2.00,100.00,22.22,0.00,0.00,3547.75000000,3545.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:11.988,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 09:12:56.012,2018-12-03 09:13:56.012,3546.25000000,3546.50000000,1.00000000,1.00000000,1.00000000,-1.00,-1034.00,-1.00,1.00,-3.00,1.00,-3.00,100.00,50.00,-25.00,0.00,3547.00000000,3546.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-03 09:34:56.012,2018-12-03 09:35:56.012,3551.75000000,3551.25000000,1.00000000,1.00000000,1.00000000,-2.00,-1036.00,-2.00,3.00,-2.00,3.00,-2.00,100.00,0.00,-40.00,0.00,3552.50000000,3551.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-03 09:37:56.012,2018-12-03 09:38:56.001,3551.25000000,3550.50000000,1.00000000,1.00000000,1.00000000,-3.00,-1039.00,-3.00,2.00,-5.00,2.00,-5.00,100.00,28.57,-42.86,0.00,3551.75000000,3550.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.989,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 09:57:56.012,2018-12-03 09:58:56.012,3539.25000000,3539.50000000,1.00000000,1.00000000,1.00000000,-1.00,-1040.00,-1.00,2.00,-2.00,2.00,-2.00,100.00,25.00,-25.00,0.00,3539.75000000,3538.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 10:37:56.012,2018-12-03 11:17:01.033,3539.50000000,3539.50000000,1.00000000,1.00000000,1.00000000,0.00,-1040.00,0.00,32.00,-4.00,32.00,-4.00,100.00,11.11,0.00,0.00,3540.50000000,3531.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:39:05.021,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-03 12:16:56.000,2018-12-03 12:19:13.026,3546.00000000,3546.00000000,1.00000000,1.00000000,1.00000000,0.00,-1040.00,0.00,7.00,-1.00,7.00,-1.00,100.00,12.50,0.00,0.00,3547.75000000,3545.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:17.026,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-03 12:20:56.012,2018-12-03 12:22:56.000,3547.75000000,3547.50000000,1.00000000,1.00000000,1.00000000,-1.00,-1041.00,-1.00,1.00,-4.00,1.00,-4.00,100.00,60.00,-20.00,0.00,3548.00000000,3546.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:59.988,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 13:03:56.012,2018-12-03 13:05:55.002,3540.00000000,3540.75000000,1.00000000,1.00000000,1.00000000,-3.00,-1044.00,-3.00,2.00,-4.00,2.00,-4.00,100.00,16.67,-50.00,0.00,3541.00000000,3539.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:58.990,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 13:06:55.002,2018-12-03 13:11:16.111,3539.00000000,3539.00000000,1.00000000,1.00000000,1.00000000,0.00,-1044.00,0.00,24.00,-1.00,24.00,-1.00,100.00,4.00,0.00,0.00,3539.25000000,3533.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:04:21.109,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-03 13:13:55.001,2018-12-03 13:15:56.000,3537.25000000,3537.75000000,1.00000000,1.00000000,1.00000000,-2.00,-1046.00,-2.00,3.00,-3.00,3.00,-3.00,100.00,16.67,-33.33,0.00,3538.00000000,3536.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.999,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-03 14:29:56.012,2018-12-03 14:31:56.012,3548.50000000,3547.25000000,1.00000000,1.00000000,1.00000000,-5.00,-1051.00,-5.00,5.00,-10.00,5.00,-10.00,100.00,33.33,-33.33,0.00,3549.75000000,3546.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-04 08:31:56.012,2018-12-04 08:32:56.138,3542.50000000,3542.50000000,1.00000000,1.00000000,1.00000000,0.00,-1051.00,0.00,9.00,-1.00,9.00,-1.00,100.00,10.00,0.00,0.00,3544.75000000,3542.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.126,Sim14,55.00,-1159.00,196.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-04 08:35:56.012,2018-12-04 08:37:58.000,3541.50000000,3541.50000000,1.00000000,1.00000000,1.00000000,0.00,-1051.00,0.00,10.00,-5.00,10.00,-5.00,100.00,33.33,0.00,0.00,3544.00000000,3540.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:01.988,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 09:27:56.012,2018-12-04 09:28:56.012,3529.00000000,3529.00000000,1.00000000,1.00000000,1.00000000,0.00,-1051.00,0.00,6.00,-2.00,6.00,-2.00,100.00,25.00,0.00,0.00,3529.50000000,3527.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:10:56.005,2018-12-04 10:12:17.024,3528.75000000,3528.75000000,1.00000000,1.00000000,1.00000000,0.00,-1051.00,0.00,5.00,-1.00,5.00,-1.00,100.00,16.67,0.00,0.00,3529.00000000,3527.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:21.019,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:12:56.012,2018-12-04 10:13:56.012,3527.75000000,3529.00000000,1.00000000,1.00000000,1.00000000,-5.00,-1056.00,-5.00,2.00,-6.00,2.00,-6.00,100.00,12.50,-62.50,0.00,3529.25000000,3527.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:14:56.012,2018-12-04 10:20:47.104,3528.25000000,3528.25000000,1.00000000,1.00000000,1.00000000,0.00,-1056.00,0.00,11.00,0.00,11.00,-0.00,100.00,0.00,0.00,0.00,3528.25000000,3525.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:05:51.092,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:25:56.012,2018-12-04 10:26:56.012,3528.00000000,3528.00000000,1.00000000,1.00000000,1.00000000,0.00,-1056.00,0.00,2.00,-3.00,2.00,-3.00,100.00,60.00,0.00,0.00,3528.75000000,3527.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:31:55.032,2018-12-04 10:32:56.005,3525.50000000,3526.50000000,1.00000000,1.00000000,1.00000000,-4.00,-1060.00,-4.00,2.00,-5.00,2.00,-5.00,100.00,14.29,-57.14,0.00,3526.75000000,3525.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.973,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:34:56.012,2018-12-04 10:36:02.052,3525.50000000,3525.50000000,1.00000000,1.00000000,1.00000000,0.00,-1060.00,0.00,4.00,-2.00,4.00,-2.00,100.00,33.33,0.00,0.00,3526.00000000,3524.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:06.040,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:43:55.012,2018-12-04 10:44:56.012,3525.50000000,3525.75000000,1.00000000,1.00000000,1.00000000,-1.00,-1061.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3526.00000000,3525.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:50:56.010,2018-12-04 10:52:08.000,3525.00000000,3525.00000000,1.00000000,1.00000000,1.00000000,0.00,-1061.00,0.00,4.00,-2.00,4.00,-2.00,100.00,33.33,0.00,0.00,3525.50000000,3524.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:11.990,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:52:55.020,2018-12-04 10:53:56.012,3524.50000000,3524.50000000,1.00000000,1.00000000,1.00000000,0.00,-1061.00,0.00,3.00,0.00,3.00,-0.00,100.00,0.00,0.00,0.00,3524.50000000,3523.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.992,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 10:56:56.012,2018-12-04 11:07:32.225,3524.25000000,3506.00000000,1.00000000,1.00000000,1.00000000,73.00,-988.00,73.00,74.00,0.00,74.00,-0.00,100.00,98.65,98.65,0.00,3524.25000000,3505.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:10:36.213,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 11:17:56.012,2018-12-04 11:18:56.012,3499.75000000,3500.75000000,1.00000000,1.00000000,1.00000000,-4.00,-992.00,-4.00,2.00,-8.00,2.00,-8.00,100.00,40.00,-40.00,0.00,3501.75000000,3499.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 11:20:56.012,2018-12-04 11:21:56.020,3499.75000000,3499.75000000,1.00000000,1.00000000,1.00000000,0.00,-992.00,0.00,6.00,-4.00,6.00,-4.00,100.00,40.00,0.00,0.00,3500.75000000,3498.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.008,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 11:55:56.012,2018-12-04 11:56:56.012,3488.75000000,3490.75000000,1.00000000,1.00000000,1.00000000,-8.00,-1000.00,-8.00,1.00,-10.00,1.00,-10.00,100.00,18.18,-72.73,0.00,3491.25000000,3488.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 11:57:56.012,2018-12-04 12:05:22.058,3488.50000000,3488.50000000,1.00000000,1.00000000,1.00000000,0.00,-1000.00,0.00,26.00,-3.00,26.00,-3.00,100.00,10.34,0.00,0.00,3489.25000000,3482.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:07:26.046,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:07:55.002,2018-12-04 12:08:56.012,3485.50000000,3486.00000000,1.00000000,1.00000000,1.00000000,-2.00,-1002.00,-2.00,3.00,-2.00,3.00,-2.00,100.00,0.00,-40.00,0.00,3486.00000000,3484.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.010,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:09:56.012,2018-12-04 12:12:39.040,3485.00000000,3485.00000000,1.00000000,1.00000000,1.00000000,0.00,-1002.00,0.00,11.00,-3.00,11.00,-3.00,100.00,21.43,0.00,0.00,3485.75000000,3482.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:43.028,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:17:56.012,2018-12-04 12:18:56.012,3484.25000000,3486.25000000,1.00000000,1.00000000,1.00000000,-8.00,-1010.00,-8.00,9.00,-8.00,9.00,-8.00,100.00,0.00,-47.06,0.00,3486.25000000,3482.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:19:56.012,2018-12-04 12:21:26.065,3484.00000000,3484.00000000,1.00000000,1.00000000,1.00000000,0.00,-1010.00,0.00,8.00,-2.00,8.00,-2.00,100.00,20.00,0.00,0.00,3484.50000000,3482.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:30.053,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:21:56.012,2018-12-04 12:22:56.012,3483.00000000,3483.50000000,1.00000000,1.00000000,1.00000000,-2.00,-1012.00,-2.00,5.00,-2.00,5.00,-2.00,100.00,0.00,-28.57,0.00,3483.50000000,3481.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,196.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 12:24:56.012,2018-12-04 12:39:23.107,3482.00000000,3464.00000000,1.00000000,1.00000000,1.00000000,72.00,-940.00,72.00,73.00,-2.00,73.00,-2.00,100.00,98.67,96.00,0.00,3482.50000000,3463.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:14:27.095,Sim14,55.00,-1159.00,219.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-04 13:02:56.012,2018-12-04 13:03:56.012,3477.25000000,3475.00000000,1.00000000,1.00000000,1.00000000,-9.00,-949.00,-9.00,2.00,-9.00,2.00,-9.00,100.00,0.00,-81.82,0.00,3477.75000000,3475.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,219.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-04 13:17:56.001,2018-12-04 13:20:56.012,3483.25000000,3482.75000000,1.00000000,1.00000000,1.00000000,-2.00,-951.00,-2.00,1.00,-8.00,1.00,-8.00,100.00,66.67,-22.22,0.00,3483.50000000,3481.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:00.011,Sim14,55.00,-1159.00,219.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-04 13:44:56.003,2018-12-04 13:58:34.034,3482.00000000,3482.25000000,1.00000000,1.00000000,1.00000000,1.00,-950.00,1.00,31.00,-4.00,31.00,-4.00,100.00,14.29,2.86,0.00,3489.75000000,3481.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:13:38.031,Sim14,55.00,-1159.00,219.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 14:11:56.012,2018-12-04 14:15:07.000,3471.75000000,3471.75000000,1.00000000,1.00000000,1.00000000,0.00,-950.00,0.00,16.00,-4.00,16.00,-4.00,100.00,20.00,0.00,0.00,3472.75000000,3467.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:03:10.988,Sim14,55.00,-1159.00,219.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-04 14:21:56.012,2018-12-04 14:31:56.012,3470.50000000,3464.00000000,1.00000000,1.00000000,1.00000000,26.00,-924.00,26.00,35.00,-3.00,35.00,-3.00,100.00,76.32,68.42,0.00,3471.25000000,3461.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:10:00.000,Sim14,55.00,-1159.00,235.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-06 08:56:56.012,2018-12-06 08:57:56.012,3404.25000000,3405.75000000,1.00000000,1.00000000,1.00000000,-6.00,-930.00,-6.00,2.00,-10.00,2.00,-10.00,100.00,33.33,-50.00,0.00,3406.75000000,3403.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,235.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-06 09:23:56.012,2018-12-06 09:24:56.010,3412.75000000,3408.50000000,1.00000000,1.00000000,1.00000000,-17.00,-947.00,-17.00,1.00,-20.00,1.00,-20.00,100.00,14.29,-80.95,0.00,3413.00000000,3407.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.998,Sim14,55.00,-1159.00,235.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-06 09:55:56.012,2018-12-06 10:24:59.574,3403.75000000,3385.75000000,1.00000000,1.00000000,1.00000000,72.00,-875.00,72.00,73.00,0.00,73.00,-0.00,100.00,98.63,98.63,0.00,3403.75000000,3385.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:29:03.562,Sim14,55.00,-1159.00,284.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-06 10:49:56.012,2018-12-06 10:50:56.000,3397.00000000,3396.25000000,1.00000000,1.00000000,1.00000000,-3.00,-878.00,-3.00,3.00,-6.00,3.00,-6.00,100.00,33.33,-33.33,0.00,3397.75000000,3395.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.988,Sim14,55.00,-1159.00,284.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-06 11:00:56.012,2018-12-06 11:01:56.012,3402.25000000,3400.25000000,1.00000000,1.00000000,1.00000000,-8.00,-886.00,-8.00,2.00,-9.00,2.00,-9.00,100.00,9.09,-72.73,0.00,3402.75000000,3400.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,284.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-06 11:04:56.012,2018-12-06 11:05:56.012,3402.50000000,3402.00000000,1.00000000,1.00000000,1.00000000,-2.00,-888.00,-2.00,3.00,-6.00,3.00,-6.00,100.00,44.44,-22.22,0.00,3403.25000000,3401.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-1159.00,284.00,-1214.00
Long,[Sim]F.US.MESU26,2018-12-06 11:14:56.012,2018-12-06 11:33:07.053,3402.25000000,3420.25000000,1.00000000,1.00000000,1.00000000,72.00,-816.00,72.00,72.00,0.00,72.00,0.00,100.00,100.00,100.00,0.00,3420.25000000,3402.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:18:11.041,Sim14,55.00,-1159.00,343.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-06 12:17:56.002,2018-12-06 12:25:18.089,3413.25000000,3413.25000000,1.00000000,1.00000000,1.00000000,0.00,-816.00,0.00,27.00,-1.00,27.00,-1.00,100.00,3.57,0.00,0.00,3413.50000000,3406.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:07:22.087,Sim14,55.00,-1159.00,343.00,-1214.00
Short,[Sim]F.US.MESU26,2018-12-06 12:26:56.005,2018-12-06 12:27:55.021,3410.00000000,3410.75000000,1.00000000,1.00000000,1.00000000,-3.00,-819.00,-3.00,2.00,-5.00,2.00,-5.00,100.00,28.57,-42.86,0.00,3411.25000000,3409.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:59.016,Sim14,55.00,-1159.00,343.00,-1214.00
